sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
mcp1k	63163	18255	0	1	6	94.4889	113.091	331.584	944	155	3	0	183.552	1.07632	0.347442	0.269723	183.552	1.07632	0.347442	183.552	183.552	183.552	0	49693.5	288	0.0634653	3.58358e+07	1	3.57179	1307.16	0.932799	418.747	nu-candidate	1	4.4549656	-15.0	556.5529	21.814	7.155	1162052	{"10:1000006": "-1,-1,-1", "1:1000009": "-1,-1,-1", "2:1000008": "-1,-1,-1", "5:1000003": "-1,-1,-1", "6:1000004": "0,0,0", "7:3": "-1,-1,-1", "8:1000000": "-1,-1,-1", "9:1000005": "-1,-1,-1"}
mcp1k	63273	18255	0	0																						nan	nan		nan	nan	nan	nan	nu-candidate	0				11.049	1.275	439080	{"10:1000002": "-1,-1,-1", "11:1000007": "-1,-1,-1", "13:1000003": "-1,-1,-1", "14:1000005": "-1,-1,-1", "16:1000001": "-1,-1,-1", "17:1000006": "-1,-1,-1", "18:4": "-1,-1,-1", "19:1000009": "-1,-1,-1", "1:0": "-1,-1,-1", "20:6": "-1,-1,-1", "21:5": "-1,-1,-1", "2:8": "-1,-1,-1", "3:11": "0,0,1", "6:1": "-1,-1,-1", "8:1000012": "-1,-1,-1"}
mcp1k	63359	18255	0	1	3	-159.341	185.274	52.1342	245	48	2	0	20.8204	1.01243	0.236898	0.0882353	0	nan	nan	0	0	0	0	nan	0	0.231959	1.21191e+07	1	1.99518	-1	-1	-1	nu-candidate	1	-0.22024333	-15.0	348.51526	21.940	6.692	1394764	{"12:1000002": "-1,-1,-1", "14:1000007": "-1,-1,-1", "16:1000001": "-1,-1,-1", "17:1000005": "-1,-1,-1", "18:1000008": "-1,-1,-1", "19:1000004": "-1,-1,-1", "1:14": "-1,-1,-1", "20:1000000": "-1,-1,-1", "21:3": "-1,-1,-1", "22:1000006": "-1,-1,-1", "23:0": "-1,-1,-1", "3:6": "0,0,1", "4:8": "-1,-1,-1", "6:1000012": "-1,-1,-1", "8:1000010": "-1,-1,-1", "9:1000013": "-1,-1,-1"}
mcp1k	63427	18255	0	1	18	-86.8739	-24.2733	111.681	676	157	2	0	89.5155	1.00579	0.306305	0.00682076	0	nan	nan	0	0	0	0	60561.9	65	0.187222	3.32419e+07	1	2.49071	305.147	0.916666	131.249	nu-candidate	1	2.3929482	-15.0	528.54865	20.332	5.725	1187136	{"12:1000004": "-1,-1,-1", "13:1000000": "-1,-1,-1", "14:1000002": "-1,-1,-1", "15:1": "-1,-1,-1", "16:1000001": "-1,-1,-1", "17:2": "-1,-1,-1", "18:5": "0,0,1", "19:4": "-1,-1,-1", "6:3": "-1,-1,-1", "7:1000012": "-1,-1,-1", "8:1000008": "-1,-1,-1", "9:1000007": "-1,-1,-1"}
mcp1k	63493	18255	0	0																						nan	nan		nan	nan	nan	nan	nu-candidate	0				11.584	1.319	436632	{"10:1000009": "-1,-1,-1", "11:1000005": "-1,-1,-1", "12:1000002": "-1,-1,-1", "13:1000011": "-1,-1,-1", "14:1000018": "0,0,0", "15:1000004": "-1,-1,-1", "16:1000001": "-1,-1,-1", "17:10": "-1,-1,-1", "18:1": "-1,-1,-1", "19:1000006": "-1,-1,-1", "1:11": "-1,-1,-1", "2:6": "-1,-1,-1", "5:0": "-1,-1,-1", "6:1000016": "-1,-1,-1", "8:1000014": "-1,-1,-1"}
mcp1k	63515	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				11.807	1.106	391444	{"10:1000005": "-1,-1,-1", "11:1000004": "-1,-1,-1", "12:1000001": "-1,-1,-1", "13:1000007": "-1,-1,-1", "14:1000000": "-1,-1,-1", "1:2": "0,1,0", "3:1000003": "-1,-1,-1", "5:1000002": "-1,-1,-1", "6:1000013": "-1,-1,-1", "9:1000009": "-1,-1,-1"}
mcp1k	63537	18255	0	1	2	-185.525	60.5011	247.917	7	4	1	1	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.51723	552041	1	4.87455	-1	-1	-1	nu-candidate	1	-1.6261246	-15.0	134.00269	18.234	5.163	1173648	{"11:1000006": "-1,-1,-1", "13:1000005": "-1,-1,-1", "15:1000000": "-1,-1,-1", "16:11": "-1,-1,-1", "17:2": "-1,-1,-1", "18:1000002": "-1,-1,-1", "19:3": "-1,-1,-1", "2:6": "0,0,1", "4:4": "-1,-1,-1", "6:0": "-1,-1,-1", "7:1000013": "-1,-1,-1", "8:1000008": "-1,-1,-1"}
mcp1k	63551	18255	0	1	6	59.0746	35.4018	199.923	396	66	1	0	98.0754	1.05126	1.01827	0.154321	98.0754	1.05126	1.01827	98.0754	98.0754	98.0754	98.0754	54023.3	154	0.0486584	1.93588e+07	0	0	275.768	0.843737	243.562	nu-candidate	1	0.9910962	-15.0	353.51474	19.370	5.427	1136824	{"2:2": "-1,-1,-1", "4:3": "-1,-1,-1", "5:1000004": "-1,-1,-1", "6:1000001": "0,0,1", "7:0": "-1,-1,-1", "8:1": "-1,-1,-1"}
mcp1k	63559	18255	0	1	11	184.221	129.722	85.9415	380	95	1	0	161.369	1.03186	1.09453	0.145522	161.369	1.03186	1.09453	161.369	161.369	161.369	0	50577.1	260	0.0704618	2.96138e+07	1	4.30755	2059.82	0.935092	378.831	nu-candidate	1	3.343838	-15.0	608.4578	15.746	6.028	1204996	{"10:6": "-1,-1,-1", "11:1000004": "0,0,0", "12:1": "-1,-1,-1", "13:1000000": "-1,-1,-1", "14:1000009": "-1,-1,-1", "1:8": "-1,-1,-1", "2:3": "-1,-1,-1", "3:2": "-1,-1,-1", "5:0": "-1,-1,-1", "6:1000006": "-1,-1,-1", "7:1000001": "-1,-1,-1", "9:5": "-1,-1,-1"}
mcp1k	63581	18255	0	0																						nan	nan		nan	nan	nan	nan	no-bundle	0				12.787	1.093	384908	{"-1:9": "-1,-1,-1", "12:1000002": "-1,-1,-1", "13:1000010": "-1,-1,-1", "15:1000003": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:0": "-1,-1,-1", "2:4": "-1,-1,-1", "3:13": "-1,-1,-1", "5:1": "-1,-1,-1", "7:6": "-1,-1,-1", "9:2": "-1,-1,-1"}
mcp1k	63603	18255	0	1	13	42.9574	179.89	149.042	886	227	3	0	150.152	1.01737	0.225271	0.0245539	0	nan	nan	0	0	0	0	55081.7	112	0.00848291	4.29632e+07	0	0	479.712	0.962795	194.465	nu-candidate	1	4.0541816	-15.0	816.46594	17.055	6.402	1187740	{"10:1000006": "-1,-1,-1", "11:1": "-1,-1,-1", "12:1000001": "-1,-1,-1", "13:1000007": "0,0,0", "14:4": "-1,-1,-1", "15:0": "-1,-1,-1", "16:1000004": "-1,-1,-1", "2:13": "-1,-1,-1", "7:2": "-1,-1,-1", "8:1000000": "-1,-1,-1", "9:1000003": "-1,-1,-1"}
mcp1k	63669	18255	0	1	5	-85.2929	121.708	334.41	1133	244	3	0	184.544	1.02903	0.503992	0.0815836	0	nan	nan	0	0	0	0	51117.7	290	0.607364	8.45317e+07	1	2.24898	903.896	0.658377	426.584	nu-candidate	1	3.1183748	-15.0	542.68506	20.063	6.538	1148464	{"2:1000007": "-1,-1,-1", "3:1000001": "-1,-1,-1", "4:3": "-1,-1,-1", "5:2": "0,0,0", "6:0": "-1,-1,-1"}
mcp1k	63711	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				12.391	1.475	443544	{"10:1000017": "-1,-1,-1", "13:1000011": "1,0,0", "15:1000016": "-1,-1,-1", "16:1000001": "-1,-1,-1", "18:1000002": "-1,-1,-1", "19:0": "-1,-1,-1", "1:16": "-1,-1,-1", "20:1000004": "-1,-1,-1", "21:9": "-1,-1,-1", "22:1": "-1,-1,-1", "23:1000006": "-1,-1,-1", "24:1000012": "-1,-1,-1", "25:1000018": "-1,-1,-1", "26:1000014": "-1,-1,-1", "4:2": "-1,-1,-1", "6:17": "-1,-1,-1", "8:1000009": "-1,-1,-1"}
mcp1k	63947	18255	0	0																						nan	nan		nan	nan	nan	nan	nu-candidate	0				11.867	0.992	378612	{"11:1000011": "0,0,0", "12:3": "-1,-1,-1", "13:11": "-1,-1,-1", "14:1": "-1,-1,-1", "15:1000003": "-1,-1,-1", "3:4": "-1,-1,-1", "5:2": "-1,-1,-1", "6:5": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
mcp1k	64057	18255	0	0																						nan	nan		nan	nan	nan	nan	no-beam-flash	0				9.058	1.077	402220	{"10:1000017": "-1,-1,-1", "12:1000008": "-1,-1,-1", "14:1000003": "-1,-1,-1", "15:1000005": "-1,-1,-1", "16:4": "-1,-1,-1", "17:7": "-1,-1,-1", "18:1000007": "-1,-1,-1", "19:13": "-1,-1,-1", "1:17": "-1,-1,-1", "20:0": "-1,-1,-1", "21:1000001": "-1,-1,-1", "22:1000018": "-1,-1,-1", "2:15": "-1,-1,-1", "3:12": "-1,-1,-1", "5:1": "-1,-1,-1", "7:6": "-1,-1,-1", "8:3": "-1,-1,-1", "9:1000019": "-1,-1,-1"}
mcp1k	64079	18255	0	0																						nan	nan		nan	nan	nan	nan	no-bundle	0				12.513	0.819	348532	{"-1:1000006": "-1,-1,-1", "10:1": "-1,-1,-1", "11:1000013": "-1,-1,-1", "1:6": "-1,-1,-1", "2:1000010": "-1,-1,-1", "3:1000001": "-1,-1,-1", "5:1000005": "-1,-1,-1", "6:1000004": "-1,-1,-1", "8:1000009": "-1,-1,-1", "9:4": "-1,-1,-1"}
mcp1k	64107	18255	0	0																						nan	nan		nan	nan	nan	nan	nu-candidate	0				12.602	1.024	390656	{"10:1000018": "-1,-1,-1", "11:1000008": "-1,-1,-1", "13:1000007": "-1,-1,-1", "15:1000001": "-1,-1,-1", "16:1000006": "-1,-1,-1", "18:1000002": "-1,-1,-1", "19:3": "-1,-1,-1", "1:15": "-1,-1,-1", "20:0": "-1,-1,-1", "21:1000004": "-1,-1,-1", "2:7": "-1,-1,-1", "3:8": "-1,-1,-1", "4:4": "-1,-1,-1", "6:13": "-1,-1,-1", "7:6": "-1,-1,-1", "9:1000013": "0,0,1"}
mcp1k	64409	18255	0	1	8	77.5678	143.071	305.606	2265	355	17	1	100.21	1.12097	0.361657	0.272437	20.9284	1.17706	0.412698	0	0	20.9284	0	nan	0	0.252753	5.19769e+07	1	354.561	-1	-1	-1	nu-candidate	1	0.058695287	6.9680786	1014.3629	23.806	12.533	1210388	{"2:6": "-1,-1,-1", "3:1000007": "-1,-1,-1", "4:1000002": "-1,-1,-1", "6:1000005": "-1,-1,-1", "7:1": "-1,-1,-1", "8:1000000": "0,0,0", "9:2": "-1,-1,-1"}
mcp1k	64453	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				14.449	0.963	366248	{"10:8": "-1,-1,-1", "11:1000004": "-1,-1,-1", "12:1000003": "-1,-1,-1", "13:7": "-1,-1,-1", "14:5": "1,0,0", "3:4": "-1,-1,-1", "5:9": "-1,-1,-1", "6:10": "-1,-1,-1", "7:1000019": "-1,-1,-1", "9:1000006": "-1,-1,-1"}
mcp1k	64475	18255	0	1	23	-123.324	-152.882	27.6991	1561	320	5	0	286.995	1.05016	3.307	0.170323	0	nan	nan	0	0	0	0	52108.7	406	0.0682122	5.95965e+07	1	17.8813	581.619	0.199195	565.727	nu-candidate	1	2.2812035	-15.0	986.78546	27.078	9.220	1205272	{"11:1000008": "-1,-1,-1", "13:1000004": "-1,-1,-1", "15:1000000": "-1,-1,-1", "17:1000001": "-1,-1,-1", "18:6": "-1,-1,-1", "19:16": "-1,-1,-1", "1:11": "-1,-1,-1", "20:1000005": "-1,-1,-1", "21:7": "-1,-1,-1", "22:1000003": "-1,-1,-1", "23:1": "0,0,0", "24:0": "-1,-1,-1", "25:1000009": "-1,-1,-1", "3:8": "-1,-1,-1", "6:3": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
mcp1k	64503	18255	0	1	9	123.679	-122.345	122.849	223	41	1	0	51.1341	1.06335	0.877803	0.22619	51.1341	1.06335	0.877803	51.1341	0	51.1341	0	55646	76	0.0202593	1.14427e+07	1	1.30501	136.639	0.75941	145.372	nu-candidate	1	0.8414644	-15.0	255.31488	24.599	5.701	1178744	{"10:1000009": "-1,-1,-1", "11:1000005": "-1,-1,-1", "12:1000002": "-1,-1,-1", "13:1": "-1,-1,-1", "14:1000000": "-1,-1,-1", "15:3": "-1,-1,-1", "16:1000008": "-1,-1,-1", "2:9": "-1,-1,-1", "4:6": "-1,-1,-1", "6:5": "-1,-1,-1", "8:1000001": "-1,-1,-1", "9:1000004": "0,0,1"}
mcp1k	64591	18255	0	1	17	-63.7823	-39.4139	2.14406	833	171	2	0	196.514	1.05239	0.881984	0.208223	185.811	1.04953	0.921206	185.811	0	185.811	0	nan	0	0.321081	5.82609e+07	1	94.4867	-1	-1	-1	nu-candidate	1	-2.5411222	-15.0	636.9744	24.513	7.833	1234996	{"11:1000000": "-1,-1,-1", "13:1000003": "-1,-1,-1", "14:1000001": "-1,-1,-1", "15:1000005": "-1,-1,-1", "16:6": "-1,-1,-1", "17:2": "0,0,0", "18:10": "-1,-1,-1", "19:1": "-1,-1,-1", "20:3": "-1,-1,-1", "21:1000008": "-1,-1,-1", "3:0": "-1,-1,-1", "7:1000012": "-1,-1,-1"}
mcp1k	64613	18255	0	1	20	-94.2355	-32.6483	23.9214	0	0	1	1	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0	85867	0	0	-1	-1	-1	nu-candidate	1	-2.3564634	-15.0	106.90206	25.154	4.979	1174256	{"10:1000009": "-1,-1,-1", "11:1": "-1,-1,-1", "12:1000003": "-1,-1,-1", "13:1000010": "-1,-1,-1", "14:3": "-1,-1,-1", "1:13": "-1,-1,-1", "2:9": "-1,-1,-1", "3:6": "0,0,0", "7:1000001": "-1,-1,-1", "8:1000004": "-1,-1,-1", "9:1000005": "-1,-1,-1"}
mcp1k	64701	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				22.949	0.905	356248	{"10:1": "-1,-1,-1", "11:4": "-1,-1,-1", "2:0": "-1,-1,-1", "5:1000002": "-1,-1,-1", "6:8": "1,0,0", "7:1000000": "-1,-1,-1", "8:5": "-1,-1,-1", "9:3": "-1,-1,-1"}
mcp1k	64717	18255	0	1	17	-176.889	96.1892	349.074	180	45	2	0	38.7325	1.03469	0.193615	0.21875	38.7325	1.03469	0.193615	38.7325	38.7325	38.7325	0	nan	0	0.0172097	1.90093e+07	1	17.8004	-1	-1	-1	nu-candidate	1	-0.56865215	-15.0	523.49036	27.712	5.984	1224716	{"10:1000006": "-1,-1,-1", "12:1000004": "-1,-1,-1", "13:1000000": "-1,-1,-1", "14:3": "-1,-1,-1", "15:1000001": "-1,-1,-1", "16:1000002": "-1,-1,-1", "17:6": "0,0,1", "18:4": "-1,-1,-1", "19:7": "-1,-1,-1", "1:18": "-1,-1,-1", "20:1000005": "-1,-1,-1", "3:13": "-1,-1,-1", "5:1": "-1,-1,-1", "8:5": "-1,-1,-1"}
mcp1k	64921	18255	0	1	62	105.429	123.978	101.769	685	133	5	0	74.3151	1.05176	0.753413	0.176058	0	nan	nan	0	0	0	0	nan	0	0.099586	3.0433e+07	1	2.28233	236.528	0.563197	219.241	nu-candidate	1	0.34181958	-15.0	1047.9021	25.110	6.910	1193544	{"10:10": "-1,-1,-1", "11:1000000": "0,0,1", "12:1000001": "-1,-1,-1", "13:1000002": "-1,-1,-1", "14:1": "-1,-1,-1", "15:0": "-1,-1,-1", "16:2": "-1,-1,-1", "3:3": "-1,-1,-1", "8:5": "-1,-1,-1", "9:4": "-1,-1,-1"}
mcp1k	64959	18255	0	1	19	16.7524	197.086	0.0725927	610	120	1	0	89.9397	1.0495	0.165301	0.154362	0	nan	nan	0	0	0	0	52167.6	141	0.440619	2.82486e+07	0	0	545.683	0.77169	225.668	nu-candidate	1	-2.7892094	-15.0	397.44116	24.230	6.522	1271384	{"11:1000002": "-1,-1,-1", "13:1000000": "-1,-1,-1", "17:1": "-1,-1,-1", "18:3": "-1,-1,-1", "19:1000007": "0,0,0", "20:1000003": "-1,-1,-1", "2:5": "-1,-1,-1", "4:0": "-1,-1,-1", "6:7": "-1,-1,-1", "7:1000011": "-1,-1,-1", "8:1000012": "-1,-1,-1", "9:1000004": "-1,-1,-1"}
mcp1k	65018	18259	0	0																						nan	nan		nan	nan	nan	nan	nu-candidate	0				16.082	0.984	348812	{"10:1000006": "-1,-1,-1", "11:5": "-1,-1,-1", "12:9": "-1,-1,-1", "13:1000002": "-1,-1,-1", "14:1": "-1,-1,-1", "15:2": "-1,-1,-1", "16:1000012": "-1,-1,-1", "1:3": "-1,-1,-1", "2:7": "0,0,0", "4:4": "-1,-1,-1", "7:1000000": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
mcp1k	65025	18255	0	1	16	38.946	-198.779	398.804	326	57	1	0	39.8021	1.09041	0.177232	0.30303	39.8021	1.09041	0.177232	39.8021	0	39.8021	0	53152.9	58	0.240371	9.6607e+06	0	0	-1	-1	-1	nu-candidate	1	-1.1515778	-15.0	237.10712	19.737	6.416	1264580	{"12:1000010": "-1,-1,-1", "15:1000007": "-1,-1,-1", "16:1000009": "0,0,0", "17:1000008": "-1,-1,-1", "18:1000004": "-1,-1,-1", "19:1000002": "-1,-1,-1", "1:12": "-1,-1,-1", "20:0": "-1,-1,-1", "21:1000000": "-1,-1,-1", "22:1000003": "-1,-1,-1", "23:2": "-1,-1,-1", "3:13": "-1,-1,-1", "4:15": "-1,-1,-1", "5:7": "-1,-1,-1", "8:3": "-1,-1,-1"}
mcp1k	65053	18255	0	1	6	-143.801	45.596	300.081	798	156	1	0	115.786	1.02647	1.49645	0.0625	0	nan	nan	0	0	0	0	50312.4	184	0.0764169	1.79028e+07	1	10.789	263.767	0.0146518	283.592	nu-candidate	1	2.7556157	-15.0	514.10394	24.670	7.034	1229648	{"12:0": "-1,-1,-1", "13:1000004": "0,1,0", "14:8": "-1,-1,-1", "15:1000001": "-1,-1,-1", "16:7": "-1,-1,-1", "17:1000002": "-1,-1,-1", "3:1": "-1,-1,-1", "6:4": "0,0,0", "7:2": "-1,-1,-1", "8:3": "-1,-1,-1", "9:1000010": "-1,-1,-1"}
mcp1k	65267	18255	0	1	15	-76.2108	-193.31	435.553	64	16	1	0	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.188632	2.18355e+06	1	8.79351	-1	-1	-1	nu-candidate	1	-0.62271667	-15.0	34.173725	20.966	6.064	1217772	{"10:1000000": "-1,-1,-1", "11:1000005": "-1,-1,-1", "12:2": "-1,-1,-1", "13:1000006": "-1,-1,-1", "14:0": "-1,-1,-1", "15:11": "0,0,0", "16:7": "-1,-1,-1", "1:16": "-1,-1,-1", "3:4": "-1,-1,-1", "5:5": "-1,-1,-1", "7:6": "-1,-1,-1", "8:1000013": "-1,-1,-1", "9:1000008": "-1,-1,-1"}
mcp1k	65289	18255	0	1	18	-81.3319	66.449	309.82	1248	210	7	1	165.718	1.06266	0.620471	0.209784	74.5772	1.08589	1.19191	74.5772	74.5772	74.5772	74.5772	55076.8	115	0.17543	5.97697e+07	1	157.075	195.507	0.650188	194.93	cosmic-tagged	1	1.6218342	-15.0	1024.3544	23.582	9.976	1208992	{"11:1000002": "-1,-1,-1", "12:2": "-1,-1,-1", "13:0": "0,1,0", "14:6": "-1,-1,-1", "1:9": "-1,-1,-1", "2:1": "-1,-1,-1", "4:3": "-1,-1,-1", "5:7": "-1,-1,-1", "7:1000000": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
mcp1k	65295	18255	0	1	13	195.902	-32.8751	448.637	232	54	1	0	64.5312	1.04219	0.56359	0.186916	64.5312	1.04219	0.56359	64.5312	64.5312	64.5312	64.5312	55059.1	99	0.0620964	1.09051e+07	0	0	644.105	0.878876	175.042	nu-candidate	1	1.5399387	-15.0	281.86584	25.459	6.043	1226236	{"10:1000002": "-1,-1,-1", "11:1000003": "-1,-1,-1", "13:1000005": "0,0,0", "14:7": "-1,-1,-1", "15:1000006": "-1,-1,-1", "16:5": "-1,-1,-1", "17:2": "-1,-1,-1", "2:9": "-1,-1,-1", "4:6": "-1,-1,-1", "6:3": "-1,-1,-1", "7:1000013": "-1,-1,-1", "8:1000001": "-1,-1,-1"}
mcp1k	65355	18255	0	0																						nan	nan		nan	nan	nan	nan	nu-candidate	0				20.061	1.127	390308	{"11:1000005": "-1,-1,-1", "12:1000003": "-1,-1,-1", "13:14": "0,0,1", "14:1000008": "-1,-1,-1", "15:7": "-1,-1,-1", "16:5": "-1,-1,-1", "17:1000002": "-1,-1,-1", "18:1000013": "-1,-1,-1", "19:0": "-1,-1,-1", "4:1": "-1,-1,-1", "5:8": "-1,-1,-1", "6:1000012": "-1,-1,-1", "7:1000014": "-1,-1,-1", "8:1000001": "-1,-1,-1", "9:1000000": "-1,-1,-1"}
mcp1k	65612	18259	0	0																						nan	nan		nan	nan	nan	nan	no-beam-flash	0				20.079	0.950	369504	{"10:1000006": "-1,-1,-1", "11:1000003": "-1,-1,-1", "12:1": "-1,-1,-1", "13:1000004": "-1,-1,-1", "2:0": "-1,-1,-1", "3:2": "-1,-1,-1", "4:8": "-1,-1,-1", "7:1000000": "-1,-1,-1", "8:1000007": "-1,-1,-1"}
mcp1k	65647	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				20.194	1.237	392896	{"10:2": "-1,-1,-1", "11:3": "-1,-1,-1", "12:4": "0,1,0", "13:1000003": "-1,-1,-1", "2:9": "-1,-1,-1", "5:7": "-1,-1,-1", "6:1000011": "-1,-1,-1", "7:1000006": "-1,-1,-1", "8:1": "-1,-1,-1", "9:1000000": "-1,-1,-1"}
mcp1k	65691	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				21.497	1.429	424976	{"10:1000000": "-1,-1,-1", "11:1000002": "-1,-1,-1", "12:1000003": "-1,-1,-1", "13:1000001": "-1,-1,-1", "14:1": "-1,-1,-1", "1:5": "-1,-1,-1", "2:6": "-1,-1,-1", "3:3": "1,0,0", "5:1000009": "-1,-1,-1", "7:1000006": "-1,-1,-1"}
mcp1k	65788	18259	0	0																						nan	nan		nan	nan	nan	nan	no-beam-flash	0				17.529	0.942	347580	{"11:1000003": "-1,-1,-1", "12:6": "-1,-1,-1", "13:1000001": "-1,-1,-1", "14:0": "-1,-1,-1", "15:2": "-1,-1,-1", "16:3": "-1,-1,-1", "1:9": "-1,-1,-1", "3:1": "-1,-1,-1", "5:4": "-1,-1,-1", "8:1000007": "-1,-1,-1", "9:1000004": "-1,-1,-1"}
mcp1k	65942	18259	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				19.984	0.795	335192	{"11:0": "-1,-1,-1", "12:1000004": "-1,-1,-1", "13:1000007": "-1,-1,-1", "14:1000002": "-1,-1,-1", "1:1": "-1,-1,-1", "2:5": "0,0,0", "5:2": "-1,-1,-1", "7:1000006": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
mcp1k	65999	18255	0	1	27	-200.109	-96.687	266.443	249	74	2	0	38.8714	1.0489	0.192212	0.0646644	0	nan	nan	0	0	0	0	67004.2	35	0.190889	1.0727e+07	1	11.8538	-1	-1	-1	cosmic-tagged	1	-1.89281	-15.0	269.35208	26.572	6.189	1236000	{"12:1000010": "-1,-1,-1", "13:1000006": "-1,-1,-1", "15:1000002": "-1,-1,-1", "18:1000005": "-1,-1,-1", "19:1000003": "-1,-1,-1", "1:8": "-1,-1,-1", "20:1000001": "-1,-1,-1", "21:1000004": "-1,-1,-1", "22:9": "1,0,0", "23:14": "-1,-1,-1", "24:2": "-1,-1,-1", "25:3": "-1,-1,-1", "3:4": "-1,-1,-1", "5:0": "-1,-1,-1", "9:7": "-1,-1,-1"}
mcp1k	66043	18255	0	0																						nan	nan		nan	nan	nan	nan	no-beam-flash	0				18.885	1.160	378164	{"11:1000005": "-1,-1,-1", "13:1000004": "-1,-1,-1", "15:1000000": "-1,-1,-1", "17:1000006": "-1,-1,-1", "18:4": "-1,-1,-1", "19:2": "-1,-1,-1", "1:11": "-1,-1,-1", "20:0": "-1,-1,-1", "21:1000007": "-1,-1,-1", "2:10": "-1,-1,-1", "3:7": "-1,-1,-1", "4:1": "-1,-1,-1", "6:1000014": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
mcp1k	66087	18255	0	0																						nan	nan		nan	nan	nan	nan	no-beam-flash	0				18.819	1.025	357316	{"10:1000006": "-1,-1,-1", "1:2": "-1,-1,-1", "4:1000000": "-1,-1,-1", "6:1000001": "-1,-1,-1", "7:1": "-1,-1,-1", "8:1000003": "-1,-1,-1", "9:0": "-1,-1,-1"}
mcp1k	66118	18259	0	1	9	138.627	34.0207	204.807	574	107	2	0	85.4095	1.03055	0.602515	0.0924771	12.8505	1.01494	0.123022	12.8505	0	12.8505	0	58080.8	112	0.0844464	2.30543e+07	1	1.32702	191.392	0.469892	190.782	nu-candidate	1	1.0505333	-15.0	442.09116	23.019	6.248	1178248	{"10:1000008": "-1,-1,-1", "11:1000009": "-1,-1,-1", "12:1000001": "-1,-1,-1", "13:2": "-1,-1,-1", "14:1": "-1,-1,-1", "15:1000006": "-1,-1,-1", "1:12": "-1,-1,-1", "4:1000013": "-1,-1,-1", "6:1000007": "-1,-1,-1", "8:1000005": "-1,-1,-1", "9:1000004": "0,0,1"}
mcp1k	66272	18259	0	1	24	186.667	106.153	348.877	192	53	4	2	23.9465	1.09666	0.348619	0.368582	0	nan	nan	0	0	0	0	nan	0	0.163536	9.36543e+06	1	3.08996	-1	-1	-1	nu-candidate	1	-0.38463554	-15.0	685.51373	24.721	5.666	1143868	{"10:2": "-1,-1,-1", "11:1000011": "-1,-1,-1", "14:1000012": "-1,-1,-1", "16:1000004": "-1,-1,-1", "18:1000008": "-1,-1,-1", "1:9": "-1,-1,-1", "20:3": "-1,-1,-1", "21:1000009": "-1,-1,-1", "22:1000000": "-1,-1,-1", "23:5": "-1,-1,-1", "24:1000002": "0,0,1", "2:7": "-1,-1,-1", "5:4": "-1,-1,-1"}
mcp1k	66329	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				22.520	1.059	363852	{"10:1": "-1,-1,-1", "11:1000002": "-1,-1,-1", "12:3": "-1,-1,-1", "13:2": "-1,-1,-1", "2:6": "0,1,0", "6:1000004": "-1,-1,-1", "7:1000000": "-1,-1,-1", "8:7": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
mcp1k	66338	18259	0	0																						nan	nan		nan	nan	nan	nan	no-beam-flash	0				17.749	1.328	405344	{"11:1000003": "-1,-1,-1", "13:1000001": "-1,-1,-1", "15:1000002": "-1,-1,-1", "17:3": "-1,-1,-1", "18:0": "-1,-1,-1", "19:4": "-1,-1,-1", "20:2": "-1,-1,-1", "21:5": "-1,-1,-1", "22:7": "-1,-1,-1", "2:13": "-1,-1,-1", "3:1": "-1,-1,-1", "7:6": "-1,-1,-1"}
mcp1k	66461	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				22.494	1.017	354064	{"10:1000002": "-1,-1,-1", "11:1000003": "-1,-1,-1", "12:0": "-1,-1,-1", "13:1000005": "-1,-1,-1", "1:8": "-1,-1,-1", "3:6": "-1,-1,-1", "5:4": "1,0,0", "6:3": "-1,-1,-1", "7:1000010": "-1,-1,-1", "8:1000001": "-1,-1,-1"}
