sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
mcp2k	51348	18259	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				2.865	0.748	357800	{"10:1000003": "-1,-1,-1", "11:1000000": "-1,-1,-1", "12:1000002": "-1,-1,-1", "13:2": "-1,-1,-1", "1:7": "-1,-1,-1", "3:4": "1,0,0", "4:8": "-1,-1,-1", "5:1": "-1,-1,-1", "6:5": "-1,-1,-1", "7:1000004": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
mcp2k	51417	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				3.073	0.951	387916	{"11:1000014": "-1,-1,-1", "12:1000015": "-1,-1,-1", "14:2": "-1,-1,-1", "15:1000005": "0,1,0", "16:1000002": "-1,-1,-1", "17:3": "-1,-1,-1", "18:13": "-1,-1,-1", "19:0": "-1,-1,-1", "1:12": "-1,-1,-1", "20:1": "-1,-1,-1", "5:1000007": "-1,-1,-1", "7:1000004": "-1,-1,-1", "8:1000010": "-1,-1,-1"}
mcp2k	51428	18255	0	0																						nan	nan		nan	nan	nan	nan	no-beam-flash	0				3.053	0.881	389048	{"10:1000002": "-1,-1,-1", "11:1000005": "-1,-1,-1", "12:1000010": "-1,-1,-1", "13:2": "-1,-1,-1", "14:1000004": "-1,-1,-1", "1:8": "-1,-1,-1", "3:4": "-1,-1,-1", "5:1000008": "-1,-1,-1", "7:1000000": "-1,-1,-1", "9:1000006": "-1,-1,-1"}
mcp2k	51546	18259	0	1	16	-158.416	173.33	420.863	242	41	1	0	75.8397	1.1171	0.256133	0.288	75.8397	1.1171	0.256133	75.8397	75.8397	75.8397	75.8397	50143.8	117	0.152527	1.98703e+07	1	146.725	314.224	0.920744	192.408	nu-candidate	1	0.82493174	-15.0	580.93365	6.809	6.451	1263992	{"10:1000010": "-1,-1,-1", "11:1000007": "-1,-1,-1", "12:1000000": "-1,-1,-1", "13:1000009": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:1000006": "-1,-1,-1", "16:2": "0,0,0", "17:1000005": "-1,-1,-1", "18:1000001": "-1,-1,-1", "19:9": "-1,-1,-1", "20:6": "-1,-1,-1", "3:5": "-1,-1,-1", "5:0": "-1,-1,-1", "6:8": "-1,-1,-1", "7:3": "-1,-1,-1", "8:4": "-1,-1,-1"}
mcp2k	51590	18259	0	0																						nan	nan		nan	nan	nan	nan	no-beam-flash	0				2.814	0.684	358392	{"10:1000002": "-1,-1,-1", "12:11": "-1,-1,-1", "13:1000005": "-1,-1,-1", "14:3": "-1,-1,-1", "15:1000003": "-1,-1,-1", "1:7": "-1,-1,-1", "2:10": "-1,-1,-1", "3:5": "-1,-1,-1", "5:0": "-1,-1,-1", "6:4": "-1,-1,-1", "7:1000012": "-1,-1,-1", "8:1000004": "-1,-1,-1"}
mcp2k	51692	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				3.377	1.382	466840	{"12:1000005": "1,0,0", "13:5": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:1000001": "-1,-1,-1", "16:7": "-1,-1,-1", "17:1000000": "-1,-1,-1", "18:11": "-1,-1,-1", "19:2": "-1,-1,-1", "1:3": "-1,-1,-1", "20:1000007": "-1,-1,-1", "21:1000006": "-1,-1,-1", "4:6": "-1,-1,-1", "7:8": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
mcp2k	51722	18259	0	1	17	-106.482	94.0715	89.7908	272	59	4	0	24.263	1.05497	0.211194	0.179487	0	nan	nan	0	0	0	0	nan	0	0.390491	1.16908e+07	0	0	-1	-1	-1	nu-candidate	1	-1.505972	-2.8951309	116.52099	6.450	4.674	1208756	{"10:3": "-1,-1,-1", "12:11": "-1,-1,-1", "14:1000000": "-1,-1,-1", "15:0": "-1,-1,-1", "16:6": "-1,-1,-1", "17:10": "0,0,1", "18:1": "-1,-1,-1", "19:1000003": "-1,-1,-1", "1:16": "-1,-1,-1", "2:2": "-1,-1,-1", "4:9": "-1,-1,-1", "5:4": "-1,-1,-1", "6:7": "-1,-1,-1"}
mcp2k	51736	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				2.939	0.786	352140	{"10:1000010": "-1,-1,-1", "11:1000009": "-1,-1,-1", "12:1000008": "-1,-1,-1", "13:1000000": "-1,-1,-1", "14:1000005": "-1,-1,-1", "1:8": "-1,-1,-1", "6:1000004": "-1,-1,-1", "7:1000002": "-1,-1,-1", "8:9": "-1,-1,-1", "9:1000001": "1,0,0"}
mcp2k	51846	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				1.872	0.700	334596	{"10:0": "1,0,0", "11:1000001": "-1,-1,-1", "12:1000010": "-1,-1,-1", "1:5": "-1,-1,-1", "2:1": "-1,-1,-1", "5:1000013": "-1,-1,-1", "6:1000002": "-1,-1,-1", "7:6": "-1,-1,-1", "8:1000000": "-1,-1,-1", "9:2": "-1,-1,-1"}
mcp2k	51868	18255	0	1	7	12.0204	-22.9558	211.098	594	112	2	0	173.941	1.0523	4.86986	0.163248	163.913	1.05237	5.15324	163.913	163.913	163.913	163.913	52144	264	0.0206754	3.42437e+07	1	2.63779	385.422	0.43047	383.672	nu-candidate	1	0.9183949	-15.0	532.45404	6.672	5.793	1163948	{"3:1000004": "-1,-1,-1", "4:4": "-1,-1,-1", "5:1000000": "-1,-1,-1", "6:1000001": "-1,-1,-1", "7:1000002": "0,0,1", "8:1": "-1,-1,-1", "9:0": "-1,-1,-1"}
mcp2k	51890	18255	0	1	15	57.2759	129.237	34.0738	1721	368	2	0	320.107	1.03918	1.9171	0.113144	0	nan	nan	0	0	0	0	50854.4	484	0.183667	7.73135e+07	1	4.83706	642.343	0.00795074	671.906	nu-candidate	1	5.0108886	-15.0	1405.2115	8.939	8.570	1204992	{"10:8": "-1,-1,-1", "11:1000000": "-1,-1,-1", "12:1": "-1,-1,-1", "13:2": "-1,-1,-1", "14:0": "-1,-1,-1", "15:1000002": "0,0,1", "16:4": "-1,-1,-1", "17:11": "-1,-1,-1", "18:1000012": "-1,-1,-1", "2:9": "-1,-1,-1", "7:1000014": "-1,-1,-1", "9:1000005": "-1,-1,-1"}
mcp2k	51934	18255	0	0																						nan	nan		nan	nan	nan	nan	no-beam-flash	0				3.104	1.108	442864	{"10:1000007": "-1,-1,-1", "11:1000001": "-1,-1,-1", "13:1000006": "-1,-1,-1", "15:1000000": "-1,-1,-1", "16:1000014": "-1,-1,-1", "17:1000012": "-1,-1,-1", "18:5": "-1,-1,-1", "19:1000009": "-1,-1,-1", "1:19": "-1,-1,-1", "20:1000005": "-1,-1,-1", "21:1000003": "-1,-1,-1", "2:14": "-1,-1,-1", "3:10": "-1,-1,-1", "4:12": "-1,-1,-1", "5:2": "-1,-1,-1", "6:3": "-1,-1,-1", "8:4": "-1,-1,-1", "9:1000018": "-1,-1,-1"}
mcp2k	51964	18259	0	1	7	-122.078	34.7005	289.721	1546	290	4	0	214.685	1.03433	0.51249	0.157287	0	nan	nan	0	0	0	0	49694.4	298	0.0761235	4.1562e+07	0	0	959.496	0.633933	468.187	nu-candidate	1	4.983838	-15.0	714.46295	7.466	7.059	1187704	{"10:1": "-1,-1,-1", "2:7": "-1,-1,-1", "4:8": "-1,-1,-1", "5:1000006": "-1,-1,-1", "6:1000004": "-1,-1,-1", "7:0": "0,0,0", "8:1000000": "-1,-1,-1", "9:1000005": "-1,-1,-1"}
mcp2k	52044	18255	0	1	18	-85.172	-118.773	240.294	767	151	3	0	110.604	1.05981	1.89684	0.10929	110.604	1.05981	1.89684	110.604	0	110.604	0	52134.4	175	0.199152	3.39159e+07	1	126.942	259.079	0.341726	267.27	nu-candidate	1	2.0941527	-15.0	759.9492	7.254	6.833	1232956	{"12:1000003": "-1,-1,-1", "14:1000000": "-1,-1,-1", "15:6": "-1,-1,-1", "16:1000001": "-1,-1,-1", "17:5": "-1,-1,-1", "18:3": "0,0,1", "19:13": "-1,-1,-1", "3:1": "-1,-1,-1", "4:7": "-1,-1,-1", "6:0": "-1,-1,-1", "7:8": "-1,-1,-1", "9:12": "-1,-1,-1"}
mcp2k	52121	18255	0	1	11	-28.4958	-166.446	75.2906	336	65	5	1	90.2144	1.1009	0.468787	0.30583	90.2144	1.1009	0.468787	90.2144	90.2144	90.2144	90.2144	51214.8	77	0.305995	2.62583e+07	0	0	566.465	0.971268	172.353	nu-candidate	1	2.9737868	-15.0	541.5106	6.201	5.767	1210196	{"10:0": "-1,-1,-1", "11:4": "0,0,0", "12:2": "-1,-1,-1", "13:1": "-1,-1,-1", "1:9": "-1,-1,-1", "7:1000006": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:3": "-1,-1,-1"}
mcp2k	52220	18255	0	1	14	-126.493	-80.3343	123.751	1033	217	1	0	178.035	1.03705	1.92438	0.128378	0	nan	nan	0	0	0	0	51685.6	288	0.405074	4.74126e+07	1	1.95891	694.171	0.615059	411.756	nu-candidate	1	3.1552641	-15.0	529.78906	5.694	5.309	1171376	{"10:7": "-1,-1,-1", "11:4": "-1,-1,-1", "12:11": "-1,-1,-1", "13:0": "-1,-1,-1", "14:3": "0,0,0", "15:1000010": "-1,-1,-1", "4:1": "-1,-1,-1", "6:6": "-1,-1,-1", "7:1000000": "-1,-1,-1", "8:1000003": "-1,-1,-1", "9:1000009": "-1,-1,-1"}
mcp2k	52286	18255	0	1	21	30.9571	-53.4958	71.8332	175	35	1	0	25.0949	1.03702	0.126439	0.170732	0	nan	nan	0	0	0	0	nan	0	0.168212	1.43698e+07	1	31.9628	-1	-1	-1	nu-candidate	1	-1.2782414	-15.0	311.0452	6.683	5.299	1220204	{"11:1000003": "-1,-1,-1", "12:1000018": "-1,-1,-1", "13:1000008": "-1,-1,-1", "14:1000001": "-1,-1,-1", "15:1000005": "-1,-1,-1", "16:17": "-1,-1,-1", "17:2": "-1,-1,-1", "18:1000002": "-1,-1,-1", "19:0": "-1,-1,-1", "20:6": "-1,-1,-1", "21:1000009": "0,0,1", "22:7": "-1,-1,-1", "23:1000006": "-1,-1,-1", "3:5": "-1,-1,-1", "7:1000000": "-1,-1,-1", "9:1000017": "-1,-1,-1"}
mcp2k	52297	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				1.232	1.113	433116	{"12:1000004": "-1,-1,-1", "13:1000000": "-1,-1,-1", "14:1000007": "-1,-1,-1", "15:1000002": "-1,-1,-1", "16:1000006": "-1,-1,-1", "1:7": "1,0,0", "2:2": "-1,-1,-1", "4:10": "-1,-1,-1", "7:4": "-1,-1,-1", "9:5": "-1,-1,-1"}
mcp2k	52338	18259	0	1	1	-135.145	-128.157	256.113	1792	372	3	1	312.01	1.0339	5.04606	0.0869722	0	nan	nan	0	0	0	0	50665.8	502	0.0209033	5.60876e+07	0	0	735.186	0.0683896	704.139	nu-candidate	1	2.529683	-15.0	974.5531	7.698	7.309	1228648	{"10:1000003": "-1,-1,-1", "11:6": "-1,-1,-1", "1:5": "0,0,0", "2:4": "-1,-1,-1", "3:1": "-1,-1,-1", "4:1000004": "-1,-1,-1", "5:1000005": "-1,-1,-1", "7:1000002": "-1,-1,-1", "8:1000000": "-1,-1,-1"}
mcp2k	52352	18255	0	1	17	-102.566	43.3352	338.118	40	9	1	1	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.343886	2.44829e+06	1	4.43036	-1	-1	-1	nu-candidate	1	-1.2318443	-15.0	104.618484	4.440	5.033	1217728	{"10:1000005": "-1,-1,-1", "11:1000011": "-1,-1,-1", "12:1000003": "-1,-1,-1", "13:1000010": "-1,-1,-1", "14:1000008": "-1,-1,-1", "15:0": "-1,-1,-1", "16:1000000": "-1,-1,-1", "17:5": "0,0,1", "1:15": "-1,-1,-1", "3:11": "-1,-1,-1", "4:7": "-1,-1,-1", "9:1000007": "-1,-1,-1"}
mcp2k	52404	18259	0	0																						nan	nan		nan	nan	nan	nan	nu-candidate	0				1.687	1.007	426432	{"10:1000007": "-1,-1,-1", "11:1000004": "-1,-1,-1", "12:1000002": "-1,-1,-1", "13:0": "-1,-1,-1", "14:1000010": "0,0,0", "15:7": "-1,-1,-1", "3:9": "-1,-1,-1", "4:1000008": "-1,-1,-1", "6:1000005": "-1,-1,-1", "8:1000003": "-1,-1,-1", "9:1000006": "-1,-1,-1"}
mcp2k	52558	18259	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				1.731	0.583	331208	{"1:10": "-1,-1,-1", "2:1": "1,0,0", "3:7": "-1,-1,-1", "4:1000004": "-1,-1,-1", "5:1000000": "-1,-1,-1", "6:5": "-1,-1,-1", "7:0": "-1,-1,-1", "8:3": "-1,-1,-1"}
mcp2k	52572	18255	0	0																						nan	nan		nan	nan	nan	nan	nu-candidate	0				3.230	1.113	446092	{"12:1000004": "-1,-1,-1", "14:1000005": "-1,-1,-1", "15:1000011": "-1,-1,-1", "16:1000006": "-1,-1,-1", "17:1": "-1,-1,-1", "18:1000002": "-1,-1,-1", "19:1000001": "-1,-1,-1", "1:14": "-1,-1,-1", "20:5": "-1,-1,-1", "21:6": "-1,-1,-1", "22:1000008": "0,0,1", "4:0": "-1,-1,-1", "6:3": "-1,-1,-1", "8:2": "-1,-1,-1", "9:1000000": "-1,-1,-1"}
mcp2k	52605	18255	0	1	51	-163.598	63.5427	295.151	294	47	2	0	10.2783	1.20496	0.266003	0.25	0	nan	nan	0	0	0	0	nan	0	0.582952	6.97679e+06	1	58.5879	-1	-1	-1	nu-candidate	1	-2.443838	-15.0	287.55685	6.307	5.368	1181744	{"10:1000002": "-1,-1,-1", "11:5": "0,0,1", "12:2": "-1,-1,-1", "1:8": "-1,-1,-1", "2:10": "-1,-1,-1", "3:9": "-1,-1,-1", "6:1000008": "-1,-1,-1", "8:3": "-1,-1,-1", "9:1000004": "-1,-1,-1"}
mcp2k	52638	18255	0	1	-1	nan	nan	nan	0	0	0	0	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	nan	nan	0	0	-1	-1	-1	cosmic-tagged	1	-1.9416895	-15.0	0.0	4.929	3.382	779592	{"10:1000000": "-1,-1,-1", "12:1000006": "-1,-1,-1", "13:1000004": "-1,-1,-1", "15:9": "-1,-1,-1", "16:7": "1,0,0", "17:12": "-1,-1,-1", "18:3": "-1,-1,-1", "19:1000005": "-1,-1,-1", "20:5": "-1,-1,-1", "21:8": "-1,-1,-1", "22:2": "-1,-1,-1", "23:4": "-1,-1,-1", "24:1000020": "-1,-1,-1", "2:0": "-1,-1,-1", "8:1000019": "-1,-1,-1"}
mcp2k	52693	18255	0	1	18	89.6458	-50.7968	34.7457	1644	352	5	0	232.518	1.02365	0.433405	0.0598958	0	nan	nan	0	0	0	0	53879	376	0.229065	5.18711e+07	1	18.2218	4000	1	530.044	nu-candidate	1	-0.5385806	-11.275589	820.8662	9.204	7.051	1219772	{"11:1000008": "-1,-1,-1", "13:1000007": "-1,-1,-1", "14:9": "-1,-1,-1", "15:1000003": "-1,-1,-1", "16:4": "-1,-1,-1", "17:1000000": "-1,-1,-1", "18:5": "0,0,0", "1:1": "-1,-1,-1", "3:2": "-1,-1,-1", "4:0": "-1,-1,-1", "6:1000005": "-1,-1,-1", "8:1000001": "-1,-1,-1"}
mcp2k	52715	18255	0	0																						nan	nan		nan	nan	nan	nan	no-bundle	0				3.042	0.909	404764	{"-1:1000009": "-1,-1,-1", "12:1000000": "-1,-1,-1", "13:4": "-1,-1,-1", "14:6": "-1,-1,-1", "15:0": "-1,-1,-1", "16:1": "-1,-1,-1", "17:2": "-1,-1,-1", "18:3": "-1,-1,-1", "4:5": "-1,-1,-1", "5:11": "-1,-1,-1", "8:1000006": "-1,-1,-1"}
mcp2k	52759	18255	0	1	16	55.7273	-121.281	369.632	218	55	2	0	16.0985	1.01814	0.125275	0.0384615	0	nan	nan	0	0	0	0	nan	0	0.0757795	1.13262e+07	0	0	-1	-1	-1	nu-candidate	1	-1.6327943	-15.0	245.31424	5.233	4.087	1163108	{"10:4": "-1,-1,-1", "11:5": "-1,-1,-1", "12:1000001": "-1,-1,-1", "13:1000000": "-1,-1,-1", "14:1": "-1,-1,-1", "15:6": "-1,-1,-1", "16:1000002": "0,0,1", "5:8": "-1,-1,-1", "7:1000009": "-1,-1,-1", "9:1000005": "-1,-1,-1"}
mcp2k	52880	18255	0	0																						nan	nan		nan	nan	nan	nan	no-bundle	0				2.936	0.790	368668	{"-1:1000007": "-1,-1,-1", "10:1000002": "-1,-1,-1", "11:1000005": "-1,-1,-1", "12:1000003": "-1,-1,-1", "13:1000001": "-1,-1,-1", "2:0": "-1,-1,-1", "6:1000004": "-1,-1,-1", "8:1000000": "-1,-1,-1"}
mcp2k	53001	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				2.934	0.771	361076	{"10:2": "-1,-1,-1", "11:3": "-1,-1,-1", "2:4": "1,0,0", "4:1": "-1,-1,-1", "5:1000008": "-1,-1,-1", "8:1000000": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
mcp2k	53111	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				3.148	1.053	418056	{"10:3": "-1,-1,-1", "13:1000013": "-1,-1,-1", "15:1000005": "-1,-1,-1", "18:1000002": "-1,-1,-1", "1:11": "-1,-1,-1", "20:1000000": "-1,-1,-1", "21:2": "-1,-1,-1", "22:7": "-1,-1,-1", "23:5": "-1,-1,-1", "24:6": "-1,-1,-1", "25:8": "0,1,0", "26:1000003": "-1,-1,-1", "2:15": "-1,-1,-1", "3:0": "-1,-1,-1", "4:10": "-1,-1,-1", "6:1": "-1,-1,-1", "9:4": "-1,-1,-1"}
mcp2k	53130	18259	0	1	8	-110.269	-35.9602	482.322	390	63	3	0	46.4803	1.06715	0.254352	0.108282	0	nan	nan	0	0	0	0	nan	0	0.192126	1.41199e+07	0	0	-1	-1	-1	nu-candidate	1	0.74541295	-15.0	373.8905	6.665	5.315	1200920	{"13:1000001": "-1,-1,-1", "14:0": "-1,-1,-1", "15:6": "-1,-1,-1", "16:8": "-1,-1,-1", "17:1": "-1,-1,-1", "18:1000010": "-1,-1,-1", "2:12": "-1,-1,-1", "4:7": "-1,-1,-1", "6:2": "-1,-1,-1", "8:9": "0,0,0"}
mcp2k	53196	18259	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				3.034	1.902	496528	{"10:8": "-1,-1,-1", "13:1000004": "-1,-1,-1", "14:1000005": "-1,-1,-1", "15:5": "-1,-1,-1", "16:0": "-1,-1,-1", "17:4": "-1,-1,-1", "18:1000001": "-1,-1,-1", "19:1000000": "1,0,0", "4:2": "-1,-1,-1", "5:3": "-1,-1,-1", "7:9": "-1,-1,-1", "8:7": "-1,-1,-1"}
mcp2k	53342	18255	0	0																						nan	nan		nan	nan	nan	nan	no-beam-flash	0				3.006	0.963	422148	{"12:1000002": "-1,-1,-1", "15:1000005": "-1,-1,-1", "16:1000000": "-1,-1,-1", "17:6": "-1,-1,-1", "18:1000001": "-1,-1,-1", "19:5": "-1,-1,-1", "1:11": "-1,-1,-1", "20:1000003": "-1,-1,-1", "21:1": "-1,-1,-1", "2:12": "-1,-1,-1", "4:0": "-1,-1,-1", "6:10": "-1,-1,-1", "9:2": "-1,-1,-1"}
mcp2k	53474	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				3.077	1.166	389076	{"10:0": "-1,-1,-1", "11:1000002": "-1,-1,-1", "12:1000001": "1,0,0", "1:6": "-1,-1,-1", "3:1": "-1,-1,-1", "4:4": "-1,-1,-1", "5:1000005": "-1,-1,-1", "6:1000006": "-1,-1,-1", "7:1000003": "-1,-1,-1", "9:2": "-1,-1,-1"}
mcp2k	53584	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				2.717	0.695	356496	{"11:1000005": "-1,-1,-1", "14:1000008": "-1,-1,-1", "16:1000000": "-1,-1,-1", "18:1000007": "-1,-1,-1", "19:1000009": "-1,-1,-1", "1:7": "1,0,0", "20:1000004": "-1,-1,-1", "21:6": "-1,-1,-1", "22:3": "-1,-1,-1", "23:4": "-1,-1,-1", "24:8": "-1,-1,-1", "3:2": "-1,-1,-1", "5:0": "-1,-1,-1", "8:1000019": "-1,-1,-1", "9:1000013": "-1,-1,-1"}
mcp2k	53658	18259	0	1	15	-85.1843	-95.1076	1.05355	726	173	3	0	108.321	1.02311	0.99576	0.0401015	17.3492	1.03868	0.172521	17.3492	0	17.3492	0	nan	0	0.243435	3.56546e+07	1	73.4295	-1	-1	-1	nu-candidate	1	-1.6219062	-15.0	500.8421	6.844	5.166	1228364	{"10:1000003": "-1,-1,-1", "12:8": "-1,-1,-1", "13:1000008": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:6": "0,0,0", "16:2": "-1,-1,-1", "17:1": "-1,-1,-1", "18:1000011": "-1,-1,-1", "2:0": "-1,-1,-1", "4:4": "-1,-1,-1", "8:1000005": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
mcp2k	53749	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				2.006	0.838	381872	{"10:1000001": "-1,-1,-1", "11:1000005": "-1,-1,-1", "12:1000009": "-1,-1,-1", "13:1000000": "-1,-1,-1", "14:0": "-1,-1,-1", "15:5": "-1,-1,-1", "16:4": "-1,-1,-1", "17:1000008": "-1,-1,-1", "18:1000002": "-1,-1,-1", "1:8": "1,0,0", "4:6": "-1,-1,-1"}
mcp2k	53790	18259	0	0																						nan	nan		nan	nan	nan	nan	no-bundle	0				1.819	0.891	405144	{"-1:9": "-1,-1,-1", "10:1": "-1,-1,-1", "11:1000009": "-1,-1,-1", "13:1000000": "-1,-1,-1", "15:1000001": "-1,-1,-1", "18:1000008": "-1,-1,-1", "19:1000003": "-1,-1,-1", "1:7": "-1,-1,-1", "20:6": "-1,-1,-1", "21:1000004": "-1,-1,-1", "22:1000002": "-1,-1,-1", "3:2": "-1,-1,-1", "5:0": "-1,-1,-1", "6:4": "-1,-1,-1", "8:3": "-1,-1,-1"}
mcp2k	53793	18255	0	1	37	84.337	-21.5666	117.397	1350	281	7	0	195.429	1.03515	0.185675	0.109421	39.2857	1.05613	0.173735	39.2857	27.1874	39.2857	27.1874	49705.2	242	0.238236	6.16275e+07	0	0	912.081	0.00960981	917.712	nu-candidate	1	4.859405	-15.0	1458.8937	9.782	9.527	1222688	{"10:1000008": "-1,-1,-1", "11:1000005": "-1,-1,-1", "12:3": "0,0,1", "13:1000004": "-1,-1,-1", "14:5": "-1,-1,-1", "15:1000015": "-1,-1,-1", "1:13": "-1,-1,-1", "3:7": "-1,-1,-1", "5:0": "-1,-1,-1", "6:1000001": "-1,-1,-1", "8:1000011": "-1,-1,-1", "9:1000007": "-1,-1,-1"}
mcp2k	53848	18255	0	0																						nan	nan		nan	nan	nan	nan	no-beam-flash	0				3.115	1.127	451280	{"12:1000013": "-1,-1,-1", "13:1000005": "-1,-1,-1", "18:1000011": "-1,-1,-1", "19:0": "-1,-1,-1", "20:1000007": "-1,-1,-1", "21:1000020": "-1,-1,-1", "22:1000002": "-1,-1,-1", "23:3": "-1,-1,-1", "24:7": "-1,-1,-1", "25:6": "-1,-1,-1", "26:1": "-1,-1,-1", "27:5": "-1,-1,-1", "28:11": "-1,-1,-1", "2:18": "-1,-1,-1", "5:10": "-1,-1,-1", "8:17": "-1,-1,-1"}
mcp2k	53881	18255	0	1	12	90.7576	62.591	409.356	384	55	1	0	80.7741	1.03706	0.319874	0.201493	80.7741	1.03706	0.319874	80.7741	80.7741	80.7741	80.7741	nan	0	0.0295429	2.75293e+07	1	4.07774	-1	-1	-1	nu-candidate	1	-1.3005842	-15.0	412.60028	6.377	5.175	1201312	{"10:1000005": "-1,-1,-1", "12:1000003": "0,0,1", "13:1000001": "-1,-1,-1", "14:1000006": "-1,-1,-1", "16:1000007": "-1,-1,-1", "17:1": "-1,-1,-1", "18:1000002": "-1,-1,-1", "19:3": "-1,-1,-1", "1:11": "1,0,0", "20:1000000": "-1,-1,-1", "3:4": "-1,-1,-1", "5:2": "-1,-1,-1", "7:6": "-1,-1,-1"}
mcp2k	53944	18259	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				2.521	0.515	319036	{"2:1000004": "-1,-1,-1", "5:1000001": "-1,-1,-1", "6:1000002": "-1,-1,-1", "7:1000000": "1,0,0", "8:1": "-1,-1,-1", "9:4": "-1,-1,-1"}
mcp2k	53980	18255	0	0																						nan	nan		nan	nan	nan	nan	no-beam-flash	0				2.802	0.682	356928	{"10:1": "-1,-1,-1", "11:1000009": "-1,-1,-1", "12:0": "-1,-1,-1", "2:4": "-1,-1,-1", "3:1000010": "-1,-1,-1", "4:1000002": "-1,-1,-1", "6:1000003": "-1,-1,-1", "8:2": "-1,-1,-1", "9:1000004": "-1,-1,-1"}
mcp2k	54068	18255	0	0																						nan	nan		nan	nan	nan	nan	no-beam-flash	0				3.118	1.012	428060	{"10:9": "-1,-1,-1", "13:1000007": "-1,-1,-1", "16:1000001": "-1,-1,-1", "19:1000002": "-1,-1,-1", "20:1000000": "-1,-1,-1", "21:1000004": "-1,-1,-1", "22:8": "-1,-1,-1", "23:7": "-1,-1,-1", "24:1": "-1,-1,-1", "25:6": "-1,-1,-1", "26:3": "-1,-1,-1", "27:1000013": "-1,-1,-1", "3:2": "-1,-1,-1", "5:4": "-1,-1,-1", "8:0": "-1,-1,-1"}
mcp2k	54156	18255	0	0																						nan	nan		nan	nan	nan	nan	no-beam-flash	0				3.041	0.885	407028	{"11:1000006": "-1,-1,-1", "12:7": "-1,-1,-1", "13:13": "-1,-1,-1", "14:4": "-1,-1,-1", "15:2": "-1,-1,-1", "16:1": "-1,-1,-1", "17:5": "-1,-1,-1", "18:1000007": "-1,-1,-1", "3:3": "-1,-1,-1", "6:1000011": "-1,-1,-1", "7:1000001": "-1,-1,-1", "9:1000003": "-1,-1,-1"}
mcp2k	54255	18255	0	0																						nan	nan		nan	nan	nan	nan	no-beam-flash	0				2.934	0.850	395200	{"12:1000007": "-1,-1,-1", "16:1000005": "-1,-1,-1", "17:1": "-1,-1,-1", "18:1000004": "-1,-1,-1", "19:1000000": "-1,-1,-1", "1:13": "-1,-1,-1", "20:1000008": "-1,-1,-1", "21:1000002": "-1,-1,-1", "22:3": "-1,-1,-1", "4:5": "-1,-1,-1", "5:10": "-1,-1,-1", "7:4": "-1,-1,-1", "9:1000019": "-1,-1,-1"}
mcp2k	54332	18255	0	1	16	63.9467	-51.1642	113.442	1386	212	12	1	130.729	1.08317	0.384416	0.205289	98.8073	1.09999	0.300991	98.8073	98.8073	98.8073	10.4792	50016.5	110	0.278095	5.81587e+07	1	227.052	168.029	0.33261	187.301	nu-candidate	1	-0.4582014	-15.0	1461.4847	12.353	11.385	1252104	{"11:1000003": "-1,-1,-1", "12:2": "-1,-1,-1", "13:1000002": "-1,-1,-1", "14:4": "-1,-1,-1", "15:9": "-1,-1,-1", "16:1000000": "0,0,1", "17:3": "-1,-1,-1", "18:7": "-1,-1,-1", "19:0": "-1,-1,-1", "1:1": "-1,-1,-1", "20:1000001": "-1,-1,-1", "21:1000010": "-1,-1,-1", "8:1000006": "-1,-1,-1", "9:1000005": "-1,-1,-1"}
